Customer_ID,Sale_Date,Monthly_Revenue
C2349,2025-06-28,1153.1610970633565
C1566,2025-04-02,1361.7567159441044
C2214,2025-08-07,530.1569735803355
C2364,2025-03-08,751.7280074398093
C0001,2025-04-25,1310.9994576484744
C1020,2025-03-30,1190.0112357893024
C1285,2024-07-14,650.8534062363908
C0063,2026-03-06,1284.015326076971
C2531,2025-08-21,165.7356549253621
C1870,2024-11-04,1194.8648241481862
C2270,2026-01-05,389.4722032071809
C0152,2025-07-09,500.56927095330207
C0644,2025-05-08,790.5007810338311
C0626,2025-03-14,729.6283014979635
C0217,2025-10-11,828.7981496178332
C0196,2026-02-20,862.6858339408334
C1015,2024-12-24,564.1387674440957
C2695,2024-02-05,345.318518223842
C2756,2024-02-03,1175.8737210022284
C1522,2024-03-28,659.9666087219989
C1579,2025-10-19,808.1772074426826
C1081,2024-01-16,1002.5754056915653
C1528,2026-01-14,1373.4930912293185
C0722,2025-02-24,1090.5739635963077
C1608,2025-07-06,163.6429158265383
C1760,2026-02-05,1273.9845087572246
C1563,2026-03-03,1485.0970211785268
C0640,2024-05-05,761.479035519935
C2154,2024-01-08,1457.426471036441
C0165,2025-04-16,866.2602392804092
C0215,2025-04-12,743.4623942207297
C1095,2025-05-24,563.9666706184371
C0090,2025-02-05,1020.5768261666743
C1796,2024-06-24,421.7485887350624
C2922,2026-01-09,246.90790592016606
C1252,2025-01-01,138.1319436178997
C1103,2025-05-02,509.33215780136925
C0608,2024-01-18,654.0791650338535
C0349,2024-02-25,872.9073747937468
C2942,2024-02-04,509.849755261809
C0246,2025-09-21,1477.6834013395758
C0272,2026-03-04,508.4432355376346
C2031,2026-02-04,717.3655438249722
C0403,2025-12-25,244.58663174466045
C1466,2025-07-26,464.8771186719059
C1196,2025-08-22,167.6649957045875
C2946,2026-02-21,883.3120868122593
C1080,2024-12-12,1151.4905563854043
C1615,2024-02-01,373.9937400704951
C1127,2024-05-12,615.0753129424991
C0284,2025-07-29,123.26271741802479
C0517,2024-07-17,1275.330878011097
C2666,2024-09-12,1191.9489349043374
C1302,2024-12-07,188.55564322400932
C0612,2025-10-28,610.8146530485758
C0750,2024-08-18,1437.4012593892935
C1293,2024-10-27,648.8378785105679
C1857,2025-06-30,836.6921474136225
C0400,2024-01-26,597.3400054144972
C1527,2025-06-18,934.5839433795666
C2025,2025-10-14,1469.419625891551
C2134,2025-04-18,1496.5035048736759
C0320,2025-01-21,1184.6009692156676
C1056,2024-10-11,666.035537228615
C0336,2025-03-25,792.2050811605836
C2099,2024-11-15,599.4238593572277
C0174,2024-06-04,1479.8044818660846
C1642,2025-04-15,1090.8644281555653
C0501,2025-02-23,728.5040236069158
C2124,2024-04-22,116.96137815344328
C2364,2025-10-12,828.6767801467677
C1857,2025-02-25,1477.4994823822651
C1897,2025-12-21,832.2852725622727
C1664,2025-08-20,355.3973596847592
C1719,2024-10-11,130.93124594668478
C1779,2025-07-25,596.5852613738928
C0697,2024-02-23,1385.5192779752497
C0732,2025-08-27,1495.1757514462333
C1095,2024-11-20,1423.5151647368036
C2902,2025-04-02,1121.1879905559595
C2714,2024-09-21,881.3998198169173
C0652,2025-01-16,926.9606049351528
C1095,2024-07-31,854.5888127287452
C0046,2024-11-28,1089.8690268921837
C1071,2024-01-10,686.4225173734934
C1446,2024-12-23,1036.8856069380718
C2197,2024-07-21,270.25696094008146
C2958,2025-12-08,471.9734291860773
C0456,2024-02-27,1270.4042543320813
C1663,2025-05-08,1365.2485030407477
C2925,2025-05-24,854.6115325844196
C0966,2026-02-06,144.28986409810534
C2021,2024-08-10,1397.7629991084755
C0869,2025-01-03,1082.889961238201
C1529,2025-11-22,679.6390932575051
C2977,2025-02-21,937.7305204792949
C1001,2025-06-30,701.6847682179125
C0774,2024-04-12,751.4749174248714
C2292,2024-06-09,1341.5338119231624
C2522,2024-07-18,325.51794568395616
C2430,2024-06-08,245.1367896751315
C1127,2025-11-25,103.82024231822204
C2537,2024-05-15,539.6005258569774
C1061,2025-02-01,306.37927307819837
C1678,2026-01-07,407.9796931933556
C1544,2025-01-26,115.7345757315277
C0397,2026-01-24,418.0735805627845
C2344,2024-04-15,565.7962147053236
C0107,2025-08-05,144.19449497383386
C2908,2025-08-11,951.0657740160068
C0954,2024-02-23,896.3204884372611
C2578,2024-10-03,235.8500899138951
C1849,2024-04-20,933.0136885257614
C0934,2024-08-11,1498.1154860524287
C0288,2024-03-15,1422.256533936157
C0706,2025-05-20,103.73939071472861
C2044,2024-01-14,1213.5296358625035
C1485,2026-02-08,595.0473867310803
C0215,2025-04-26,189.1119184684784
C1305,2024-07-07,514.3764992026913
C2780,2024-12-29,550.4311228381472
C1978,2024-08-26,832.5419350326796
C1483,2025-02-04,1025.5172741763965
C1825,2024-10-30,1148.677857091771
C0344,2024-03-31,444.26425958857334
C0194,2025-01-26,550.4787983478957
C0158,2024-07-02,531.7343896036293
C0465,2024-01-17,607.831615369227
C2152,2024-01-12,1499.5188325388742
C2082,2024-06-14,1189.1206239583962
C2687,2024-05-25,1464.9866513761758
C1750,2024-10-08,1070.35548336588
C2373,2025-07-02,668.778982306198
C2739,2025-08-04,645.6418570777649
C0592,2024-06-17,784.0136029650632
C2189,2024-06-18,683.6176967102123
C2522,2026-02-03,1259.656744529844
C1055,2024-12-11,751.00281823737
C0884,2025-05-13,513.8601042951843
C0063,2025-04-04,1184.8043761753124
C1111,2024-10-23,1296.1885731339526
C0304,2024-05-21,688.600538596632
C1085,2026-02-23,1034.932000667745
C0396,2026-01-06,182.32634744362667
C0334,2025-11-25,841.2507927600533
C2834,2026-01-02,162.97359284371126
C0411,2024-02-22,140.8671766922553
C2332,2024-04-27,958.0947907318347
C0466,2024-12-30,524.6695353529819
C0080,2025-11-01,1139.5520274376515
C2832,2024-05-15,1354.515584885629
C1101,2025-02-17,295.14764322249096
C1978,2024-03-17,1114.3319740104935
C0733,2025-07-10,820.3279976036806
C1818,2024-01-18,256.9669502277784
C1564,2025-02-06,1012.2296490730146
C1385,2024-07-23,953.253524349062
C2125,2025-05-13,821.8986143610956
C2557,2024-11-19,1397.0596863835212
C1188,2025-08-17,829.5115745456231
C1199,2025-07-15,1486.7211616302975
C2510,2024-10-07,812.9203393873554
C1612,2024-06-14,262.19285362191465
C2293,2024-08-30,758.6597515050425
C0122,2025-04-23,355.26026757709974
C0185,2024-06-12,935.9868793043981
C0032,2024-11-19,1070.3850452710417
C0998,2025-07-21,755.8093901899312
C1987,2025-07-04,236.78415475640753
C2810,2025-10-01,756.0979580169741
C0569,2025-09-25,214.03590062816056
C2358,2026-01-28,1054.9763377091476
C1396,2025-11-28,1206.5155148111226
C1680,2024-07-26,1447.3324581178547
C0830,2024-11-10,308.322949979839
C1620,2024-10-30,845.3884697466258
C1080,2024-08-26,894.5523145495861
C0791,2025-12-27,1391.4671472933717
C2512,2026-03-14,978.1872968351199
C2726,2024-08-11,303.7135039034495
C2718,2024-03-28,710.8918535484648
C2746,2025-06-20,1016.6675399087507
C0994,2025-03-04,1080.3982048970163
C0078,2024-08-07,1308.303598026803
C2582,2024-10-01,352.709967782156
C0108,2025-10-08,1432.1590054576977
C1297,2026-01-14,182.79517682182916
C2812,2024-03-06,1477.266988396463
C2063,2025-08-14,1300.8739300129719
C0370,2025-02-26,1024.38189586704
C2253,2024-09-11,1128.9937003701903
C2005,2024-05-04,201.768808286315
C1704,2024-05-25,158.07180805223334
C2913,2025-09-06,242.47211517191175
C0441,2025-01-19,222.3037405297929
C2907,2025-03-22,866.3337268572092
C0227,2025-01-21,401.62158195650477
C2576,2025-01-17,1304.287892089417
C2402,2024-10-03,724.048072295301
C0623,2025-01-16,1073.714667041585
C1025,2024-05-03,1014.0223301582238
C1577,2024-09-23,547.7942545015941
C2975,2026-02-28,440.43460293602067
C1644,2024-04-20,579.4387994152893
C1185,2025-01-15,1215.3217233897726
C0161,2025-08-23,920.7875877874659
C0871,2024-06-06,454.95412752684547
C1746,2025-12-28,1244.9850202846023
C1175,2025-07-01,176.66314055442942
C0444,2025-08-21,1078.8567249864136
C1791,2024-04-27,714.7411280490352
C1495,2024-11-23,1123.8065404922436
C0463,2025-11-24,1398.4457923407974
C0473,2024-03-08,1150.0477371256654
C2605,2025-03-09,718.7514974359353
C0080,2024-12-24,311.365954119433
C1063,2025-11-01,1228.8913661276072
C0240,2026-03-07,744.9877376899202
C0557,2025-03-18,205.4372528399817
C0590,2024-06-12,1106.6775568876124
C1361,2024-12-26,508.59275228322554
C1885,2025-08-07,168.44352130725935
C1976,2024-04-28,1363.8514209637087
C1304,2024-07-13,776.341528931474
C1140,2025-08-23,493.34547444223017
C2317,2025-08-10,1102.941181038876
C1940,2026-01-02,1340.2633287555893
C0335,2025-10-12,100.42990504725768
C0312,2024-08-28,1062.9930590590152
C1077,2025-05-23,1173.81637162579
C2742,2025-10-27,393.8983981912902
C0034,2025-07-18,785.4733639742442
C1842,2024-05-21,225.00025848511012
C0386,2024-01-31,1145.4498355214866
C0249,2024-08-10,1286.4384259886936
C1135,2026-03-14,251.46132025452482
C1434,2024-09-22,1243.0443548059686
C1203,2024-10-08,1180.198238678347
C0794,2026-02-26,585.6786485192562
C0852,2025-01-15,1066.4053419070165
C2922,2025-07-09,100.06737345203645
C0376,2024-03-02,1404.516716252398
C0724,2025-12-13,870.536529431722
C1611,2025-06-04,968.4744096867993
C1914,2024-03-11,1030.5231789547381
C0202,2025-08-24,885.9166241057135
C2493,2025-06-19,1299.4694425552484
C1943,2024-05-19,953.5825650121615
C2345,2024-11-11,1370.8639877366616
C1332,2024-12-05,915.2642711276125
C0493,2025-08-12,339.5713907727932
C0338,2025-12-26,1378.987578175024
C1969,2025-06-11,1054.2784977036874
C2971,2025-06-24,1078.9345922097787
C1866,2025-02-19,1479.6744508002423
C0792,2025-04-11,205.27517589341082
C1517,2025-01-09,700.0296499332399
C2023,2024-10-17,434.73355018126125
C2365,2024-02-12,982.59705059912
C0942,2024-02-22,1229.5363572473007
C2674,2026-02-26,1452.8349924493778
C2123,2024-08-19,736.4345497366081
C2987,2024-07-30,1200.705522899646
C0059,2024-01-08,1383.8722288565314
C2434,2025-09-25,1056.6556055502388
C2063,2025-04-27,439.8255734296797
C1255,2024-02-11,950.995811550908
C2247,2024-11-28,1457.9328669440613
C1378,2024-08-20,1482.5753604061915
C0035,2024-03-10,999.3037532034894
C0162,2024-01-16,1341.782861020785
C2847,2024-03-09,380.4891093880439
C0895,2024-02-22,444.5100469331035
C0471,2025-11-15,1434.0426580388037
C2579,2026-02-12,289.32952569273107
C2840,2025-01-13,367.54901333087054
C2900,2026-03-11,688.7680387680724
C1447,2025-04-07,925.4180028546905
C0348,2025-06-10,945.3441065555803
C0694,2026-02-20,508.76641213179016
C0935,2025-11-09,1388.8594571304875
C0913,2024-03-03,1381.1398706510079
C0147,2024-09-17,648.8952742733214
C1712,2025-05-14,708.008477202416
C0675,2024-04-30,1083.4959635534765
C1440,2024-08-27,1028.194254958461
C2735,2025-04-09,635.2158209453473
C1518,2024-04-16,679.9419521294047
C1280,2024-06-28,587.2545207901545
C0686,2024-01-16,429.53900973463107
C1127,2024-12-20,741.3937080937956
C0121,2024-11-04,1061.0077846635568
C2467,2025-12-27,1138.75338744001
C2398,2025-08-11,1190.4231075583477
C0042,2026-01-06,624.62481883437
C0029,2025-08-27,1170.490391998963
C0966,2024-06-29,109.12284196862538
C1916,2024-06-22,767.8699128036351
C2833,2024-12-19,1211.4661601857672
C2001,2024-12-19,982.0626088978946
C2062,2024-08-06,763.6883738163108
C0920,2025-10-16,1002.4988092488888
C0818,2024-11-10,1369.7244044081294
C2873,2025-03-09,892.9345208542903
C1509,2024-10-08,1219.7006680441486
C1213,2024-09-15,1473.0398153152767
C0872,2025-07-12,1087.7954829057935
C0295,2024-01-05,902.6560694446889
C0864,2025-07-27,152.48032597547638
C2596,2025-08-18,624.2690575564226
C1038,2025-10-06,891.6198269211657
C2683,2025-01-28,1216.0892003884455
C0595,2024-12-01,713.3467055066068
C1183,2024-03-03,1444.0815860706828
C1518,2026-03-03,480.51125367314484
C1353,2024-02-13,1142.394073294443
C0614,2024-06-01,686.6439839177785
C1873,2026-02-20,780.3838923922682
C1604,2025-11-13,1223.5028474116164
C1584,2024-06-04,514.7013663123878
C1593,2025-04-22,235.53687923320038
C1156,2024-10-01,828.357818458798
C0465,2024-12-23,840.3124565252483
C1480,2025-03-01,1216.0348811155231
C2978,2025-06-15,1455.6468887249425
C1291,2025-04-27,177.42096085968774
C2847,2024-08-01,928.3652632403524
C2443,2024-03-19,1053.7899424407199
C2294,2024-05-18,1480.1218910479304
C0568,2024-04-07,1419.6262999876762
C0038,2025-10-25,1097.4310705967687
C0245,2024-07-16,830.5051757422523
C0021,2026-02-23,326.1334912189658
C1134,2024-06-04,637.8471772861843
C1630,2024-02-19,919.1712550800161
C0394,2025-04-23,1115.280555234055
C1434,2024-08-15,989.5593804707571
C0987,2025-04-01,1099.7719225588378
C1672,2025-06-05,700.8135063726568
C2056,2024-05-28,1118.6782067994127
C2376,2024-02-27,301.2377584276069
C1911,2024-06-10,327.620836468359
C0290,2025-04-21,327.965004161248
C1787,2024-04-16,1347.2109398500866
C2559,2025-03-02,206.44768863208827
C0912,2025-01-29,1222.1117218268662
C0361,2026-03-11,426.999257265432
C1623,2024-07-04,755.8019166933509
C2764,2025-07-11,1382.3392336519491
C0219,2025-03-21,920.3121215625094
C2454,2025-10-02,394.164760725302
C2016,2025-03-23,497.72608444633
C2041,2024-03-27,1388.6252734541
C2045,2024-09-05,698.0014951539697
C2801,2025-03-15,921.7796762095052
C2971,2024-09-13,743.9050752755443
C0832,2024-10-03,629.8133232678294
C1794,2026-02-28,412.5907777053627
C1792,2025-03-13,1060.668100678443
C2842,2025-05-30,1105.5388367809687
C1244,2025-07-30,484.8391282503593
C0595,2024-07-20,1204.6151802767624
C2155,2025-07-28,1296.3492804223513
C0581,2025-10-16,1388.9451347354825
C2657,2026-01-25,325.6973794857179
C1748,2026-03-14,525.4931570585729
C2056,2026-03-07,1304.4946865051738
C2854,2024-06-28,377.9562839590516
C2237,2025-11-16,104.85584294089352
C0081,2024-11-20,1319.1582343522882
C2156,2025-09-14,557.0292184519171
C1345,2025-11-17,680.29653519453
C1603,2025-04-19,724.8676360088931
C2734,2025-10-26,1287.5844409341198
C0346,2025-02-03,573.0490024308446
C1887,2024-08-04,1349.1918401990745
C2376,2025-03-28,963.7147932672672
C0555,2025-02-07,838.201413647158
C0302,2024-08-27,555.8603099784474
C0200,2026-01-07,441.19637479366014
C2941,2024-07-04,973.6818198882881
C1063,2024-02-17,725.6518240792066
C0307,2025-01-20,1374.722413904809
C1657,2024-07-26,788.2942025596697
C1872,2024-06-05,816.5128833816676
C2516,2024-08-12,683.4125935904011
C2227,2024-05-23,1204.968195787799
C2693,2025-02-22,694.7748773529786
C1847,2024-04-20,477.0787996496569
C1765,2025-04-09,1306.8432240109137
C0276,2024-05-11,935.5595099113364
C1176,2025-09-16,928.1143076766025
C1402,2025-08-23,955.1510900294971
C2669,2025-11-03,1106.3756474879335
C0638,2024-11-29,538.2951850375936
C1776,2024-03-15,147.38211916620398
C0930,2026-03-03,1234.8304252278135
C1881,2025-02-15,280.4670754342924
C0183,2025-06-02,1110.5476320947619
C1845,2025-09-16,215.24141760226024
C0072,2024-02-05,625.4309788398889
C2767,2026-02-16,188.23649776415354
C1677,2025-09-16,831.0991514788144
C1296,2026-03-14,1014.3900818942051
C2774,2024-08-10,340.0063976494636
C2317,2025-12-23,620.2786658137629
C1044,2025-06-13,1402.3352874602751
C2626,2024-08-28,719.3447639504394
C0815,2024-05-13,1223.5609965671792
C1527,2026-01-01,1398.0586430842927
C2195,2025-01-25,1464.0841549682011
C2938,2024-04-11,1357.650827567917
C0310,2025-10-13,544.3674608225567
C2566,2025-11-11,1447.60204062567
C2062,2025-05-12,1237.3533384444656
C0132,2025-05-25,1272.045817095283
C1878,2025-12-03,121.24217784056867
C2803,2025-06-20,1435.934408645611
C2487,2025-06-28,1189.326313388237
C2791,2024-12-08,1175.15449511106
C0740,2024-01-06,214.13462330002073
C0795,2024-07-12,425.59595750266374
C2311,2026-01-11,1447.1663311930588
C2691,2024-05-16,800.9479047276668
C0258,2025-04-17,657.0012255321585
C1258,2024-08-03,1275.9171440056791
C2457,2024-12-14,222.27657975952206
C1852,2024-07-01,683.718822779483
C0975,2024-06-16,625.981084190917
C1048,2026-03-04,589.7919418425499
C0271,2024-02-07,530.7691411143023
C1119,2025-11-05,394.10493950610925
C0142,2025-04-15,342.07512418673105
C0902,2025-03-27,996.5685636875437
C0274,2025-05-04,1387.1527776921498
C2324,2024-05-21,812.392303349834
C0465,2026-01-29,517.164373285302
C1232,2024-04-12,322.8242768111169
C1320,2025-12-11,1262.200711073632
C0288,2025-12-12,1460.0888790624992
C0876,2024-02-11,588.8175620549925
C1993,2024-05-26,507.3305957729805
C2926,2024-03-06,942.0901341649178
C2228,2024-07-11,1185.460573334796
C1121,2024-10-24,737.56392496953
C1215,2024-02-07,982.1024098053289
C0447,2025-05-16,1103.1686952326086
C2833,2025-10-14,1444.829202998651
C2609,2025-09-09,331.0522627281168
C2532,2025-03-03,1496.3354913555172
C2897,2025-10-25,649.0193173377203
C0722,2024-12-17,1112.4801998171752
C2164,2024-11-21,901.3801291621961
C2583,2024-02-07,781.3360638123762
C1352,2024-04-06,1077.305516224221
C0407,2024-04-17,654.0553903130332
C1726,2025-09-22,276.55397387152897
C0694,2024-05-30,784.4507363697356
C0495,2024-03-14,830.6822189552461
C0948,2024-02-26,382.6630147599149
C0023,2024-11-30,1409.86709886012
C1129,2024-09-08,418.4659053048078
C1699,2026-03-14,672.9186317177367
C0558,2026-02-05,316.90156158261266
C1617,2024-09-10,850.1153046617218
C0941,2025-01-19,530.6926513401255
C1246,2025-03-31,784.9815279665177
C2903,2024-09-15,414.4636830414827
C2939,2026-02-20,175.28517912820206
C1657,2025-04-09,1190.9173115151575
C0078,2024-02-03,997.5207975435218
C1346,2025-05-09,577.035097995418
C0807,2024-11-21,166.49191455525113
C1042,2024-08-25,1311.8050877759692
C0768,2025-11-21,337.7130069099511
C0454,2025-09-07,1403.0391055939992
C2976,2025-06-24,770.0335300343419
C2325,2026-01-08,576.5413938718773
C1448,2025-04-10,1138.4632676473495
C1500,2026-01-13,1327.57516850526
C1051,2024-10-30,618.998989103995
C2562,2024-04-26,670.2812530382622
C1889,2024-07-25,706.4215070860763
C2512,2025-11-27,1391.2522860701367
C2855,2025-04-25,1069.5895881200659
C2872,2025-10-11,446.70456386391777
C0363,2025-02-06,358.99957650277116
C2799,2025-11-06,422.5147287947425
C0525,2025-08-09,468.9894448597244
C1218,2024-08-20,422.25688786760213
C1486,2024-10-10,1021.9090260693546
C2104,2025-04-24,262.3069149205089
C1254,2026-02-05,642.301885591145
C2537,2024-01-09,975.075002158513
C1856,2025-12-15,507.2039635201032
C0722,2025-01-13,191.38413858232124
C1984,2025-08-25,214.55349198435562
C1208,2025-01-15,276.35348682656087
C1449,2025-10-23,1270.1802348154172
C1399,2024-12-25,1021.0089078469576
C2089,2024-06-24,190.3313755367027
C1508,2025-04-29,647.4964308119878
C1004,2025-02-08,490.0192419858919
C2308,2024-02-02,909.2561562803203
C2489,2025-04-09,831.9283295412388
C0926,2025-11-26,773.573632717601
C0856,2024-06-05,540.3173185216584
C0084,2025-07-18,292.91968086158704
C2094,2024-07-20,1139.3269360216932
C2488,2026-02-24,1331.7994763797162
C1543,2024-06-23,1421.8112729259442
C0986,2024-08-31,182.06655885901264
C1869,2024-09-25,1135.872196224436
C0136,2025-03-21,1117.1048431697475
C1207,2024-03-14,1425.953459803825
C1733,2024-04-05,454.0804322968716
C1196,2024-06-21,1139.050653613219
C0909,2025-02-09,176.4768042730784
C2909,2024-06-03,983.7440090662667
C2836,2024-07-01,591.1869536730517
C0590,2024-11-18,1176.4732153664652
C1952,2024-10-15,1308.626001009551
C0956,2024-09-14,610.7494591045227
C2738,2025-08-09,835.8205297790208
C2587,2024-06-22,264.36568730903986
C1144,2024-11-25,683.6697513128672
C1332,2024-08-18,605.1205505628369
C2756,2026-01-28,356.3728436983248
C1554,2024-06-09,1352.2700746734863
C2343,2024-07-04,307.3229732562243
C1807,2024-05-22,990.0351005422621
C2101,2024-10-08,1346.1997008718429
C0806,2025-10-01,1376.756011808516
C1456,2025-11-08,1210.5355797767959
C0052,2024-01-27,346.59758742384724
C2776,2024-09-02,1244.4039728994176
C0072,2025-05-01,487.19073738187444
C0028,2025-10-08,1391.3572384055126
C0469,2024-07-20,1092.7213539933894
C0764,2024-01-21,1199.374585412441
C2934,2025-08-13,219.04543490271212
C2960,2025-10-31,915.8711588209623
C2595,2024-04-03,1249.5989776581514
C1425,2024-01-08,1306.226493881499
C2249,2025-04-16,140.08438662709813
C0820,2024-12-04,1414.8229255771669
C1490,2024-09-15,160.6742266234716
C1676,2024-02-24,960.3261515447898
C0560,2025-07-01,1070.7425386614368
C0379,2024-01-06,250.28340763507373
C1919,2025-01-11,167.21661185286976
C1076,2025-07-07,1198.877016231021
C0079,2024-02-19,638.5388747164076
C1409,2024-04-21,249.95752144117313
C0834,2024-05-25,1167.7349429426988
C1032,2024-08-17,1288.8282982010687
C2073,2025-12-23,922.3406670623303
C0450,2025-05-11,325.73153180850386
C2816,2024-11-01,121.31146008808713
C2803,2025-06-25,1081.1234738227213
C1993,2025-04-05,870.1955447554435
C1485,2025-09-19,1011.1159984081113
C2246,2024-08-13,1238.458538279434
C1743,2024-02-28,707.918887790161
C1971,2024-03-16,274.3216563670686
C2485,2025-03-03,1415.976599547157
C1551,2025-12-28,863.3669781456002
C0690,2024-05-11,961.4117667239564
C1991,2025-05-12,1406.7760013724517
C1402,2025-08-15,1404.2171188343682
C0587,2024-10-31,900.9324494194431
C2152,2024-03-07,516.6559946099965
C1830,2024-08-17,1495.959087617835
C1986,2024-11-28,1053.1439259349504
C0627,2024-10-03,671.8113476488792
C2032,2025-08-06,883.7715239950256
C2506,2025-12-21,682.1676703752415
C0364,2026-02-22,1343.6272132153065
C2183,2024-05-23,775.4991248120446
C0374,2024-09-07,1252.939726373746
C2087,2026-03-06,1276.2468169522056
C1988,2025-11-21,1254.0652728293478
C2867,2024-03-20,1111.0640574659442
C2095,2024-02-26,1296.8288035306146
C2084,2024-12-31,642.1214114721569
C2143,2024-11-03,260.5284885987445
C1385,2024-06-22,1279.4358861215203
C1549,2025-04-06,797.4357819622834
C1170,2026-01-19,278.3264455389914
C1941,2025-11-08,261.4375310548111
C0368,2025-08-18,322.9393516138498
C0065,2025-05-07,1151.362563533948
C0754,2025-07-13,1095.1993428527935
C1544,2025-09-30,385.3461522588365
C2036,2025-11-11,1285.6927853537134
C2864,2025-01-08,493.81271373954286
C1877,2024-12-14,1210.1798166409264
C1579,2024-03-07,784.3282708289187
C0756,2024-11-25,1124.1681555539926
C2229,2024-07-12,633.9427283029922
C1525,2024-06-03,585.9968359326863
C0597,2024-06-08,1277.9034385430652
C2835,2025-11-26,149.4231563196975
C2675,2024-09-22,1464.6317261605104
C1835,2024-06-16,1007.4513815715228
C2664,2024-05-24,705.476743479219
C1396,2024-07-04,979.2763436105953
C1587,2026-02-12,271.8373250425759
C0112,2025-02-26,819.6734374109666
C0453,2026-02-24,1479.1337326757168
C2804,2025-04-01,429.3772129853896
C2632,2024-12-10,1111.189338650889
C2187,2026-01-04,708.9599261643809
C1872,2025-07-07,1013.4414078831351
C2279,2025-05-30,386.8421201684856
C1263,2026-02-26,758.6509756646434
C0253,2026-03-06,1472.129799402985
C2005,2025-12-05,373.4020114224134
C1460,2024-04-13,991.0230389882599
C1943,2024-09-03,905.8368482735135
C2609,2024-01-23,891.0722208065646
C1327,2025-06-08,961.172605512264
C2120,2024-05-23,803.1331631635193
C1858,2025-12-30,123.70305036072119
C2270,2025-11-25,1360.1355360483649
C1101,2026-01-23,1257.7703584776432
C0062,2024-07-11,343.8347532895699
C1495,2025-04-09,678.5824483304167
C1181,2026-02-22,1178.7685729709951
C0806,2025-01-09,1472.0872415421982
C2173,2025-11-07,1431.591865018501
C2789,2025-11-22,1359.1028795466439
C1876,2025-09-20,321.7234562187955
C2209,2024-09-22,1380.2651484126068
C0541,2025-01-12,1329.822878131511
C0626,2025-07-03,627.7298756329453
C1615,2025-07-09,652.3316323507669
C0106,2024-03-14,743.872490737225
C1155,2025-03-13,1018.6458833529838
C1709,2024-08-13,465.16986237622206
C2824,2024-11-03,132.12780121592255
C1909,2024-12-13,297.72133443613916
C2050,2025-04-20,716.1622706074832
C2281,2024-11-10,494.8035971966826
C0369,2025-06-08,1170.3231854505846
C1275,2025-02-28,249.36609876897992
C0946,2025-06-07,1384.4513157767253
C2228,2025-07-15,1353.4580519214755
C0293,2024-09-05,1372.2595437066034
C0584,2025-09-22,1135.4539980446573
C2843,2025-07-22,249.79996007703903
C2223,2024-06-30,713.3925999173935
C2171,2026-02-14,283.96752052764924
C2275,2024-04-15,1482.7788698655156
C2492,2024-07-09,566.2537927581426
C2476,2024-05-16,919.4627586460869
C0765,2025-11-30,1191.1502759419104
C2680,2024-04-29,1388.8625179159037
C2113,2026-01-23,1157.766816177904
C1305,2024-03-12,1044.3052902727327
C1415,2026-01-24,752.3744948534119
C0428,2024-05-10,947.5601872507336
C2666,2025-04-01,231.82933239396175
C2973,2026-02-19,1337.4915587457676
C2015,2025-04-23,861.2882323758396
C2860,2024-02-21,156.1890706089198
C0107,2025-07-27,1387.8629759238565
C0659,2024-04-28,785.0227633716162
C1183,2024-09-20,1316.0247981854025
C2313,2024-08-26,1299.6431358874997
C1226,2024-12-16,1242.0522224399608
C0155,2024-09-11,185.9642270134985
C0896,2025-11-15,445.8933035938924
C1522,2024-11-04,1325.7670214516031
C1621,2026-01-18,1358.5874784729315
C0993,2025-08-29,741.2964073163284
C2293,2025-05-09,716.0580547158831
C1324,2024-02-26,345.19688744060966
C1386,2025-02-06,1455.7751041676117
C2434,2024-03-07,398.39386550266045
C2807,2024-02-15,367.31149809107177
C2462,2025-08-28,1025.020558208844
C1302,2025-10-11,439.98202420062677
C2763,2025-01-03,1414.2802554201457
C0759,2025-08-27,115.26979344491275
C0747,2024-08-19,108.05456725262184
C0593,2025-02-05,806.8275220098394
C1549,2025-07-14,783.2874438788608
C2887,2024-01-23,328.7096306612747
C0016,2025-07-27,792.3273881583982
C0993,2024-09-23,676.325547237981
C1069,2024-04-27,1346.4613354793162
C1345,2025-08-22,112.95548830374887
C2699,2025-08-23,1466.7777270461331
C2196,2024-02-24,974.1498700141794
C2403,2024-06-01,312.58082390338586
C0703,2024-08-26,165.4640193356327
C0613,2024-09-21,853.3479219829246
C0105,2024-09-24,428.84623236054813
C1498,2024-04-22,521.6317518017629
C0396,2024-06-14,443.18503076831905
C2654,2025-10-29,1010.2412390015152
C2011,2024-01-08,874.940546962587
C0851,2025-12-14,209.1641929305361
C1989,2024-08-04,837.1371464452455
C0442,2025-03-06,1207.6656717886199
C1669,2024-10-18,213.67242714845406
C0873,2024-02-19,1345.634566722588
C0667,2024-04-16,909.6293092268207
C1052,2024-01-09,1430.8742569784433
C2842,2026-01-14,307.3977048113259
C2523,2025-11-30,1490.9909990946412
C0628,2025-03-31,1001.9820123575475
C1429,2024-11-18,894.4918792734879
C2550,2024-11-04,821.3914737569196
C0348,2025-09-13,133.11612233763785
C1264,2024-05-24,1415.4948681694093
C1018,2026-01-09,1001.5922619958776
C0570,2025-02-15,228.2770782990077
C2743,2024-04-23,129.33303841233484
C2074,2025-07-28,171.09709493145186
C1953,2025-02-02,953.154068805137
C2265,2024-10-01,959.6215808524194
C1352,2024-05-03,799.5342084940175
C2885,2024-03-26,529.4721489141322
C2822,2025-08-04,844.4398242604979
